NIT Proveedor,Proveedor, Fecha,Hora Pico,Trafco_Internacional,Trafico_Datos_NAPs,Trafico_Datos_Peering_Directo,Trafico_Datos_Local,Trafico_Datos_Total_Dia
900420122,VIRGIN,6/6/2020,19:20,0,0,1824,0,24766
900420122,VIRGIN,6/7/2020,20:00,0,0,1657,0,23233
900420122,VIRGIN,6/8/2020,19:20,0,0,1754,0,23909
900420122,VIRGIN,6/9/2020,20:00,0,0,1628,0,24258
900420122,VIRGIN,6/10/2020,19:10,0,0,1744,0,24789
900420122,VIRGIN,6/11/2020,19:20,0,0,1682,0,24731
900420122,VIRGIN,6/12/2020,19:20,0,0,1724,0,25048
900420122,VIRGIN,6/13/2020,19:30,0,0,1893,0,24478
900420122,VIRGIN,6/14/2020,20:00,0,0,1647,0,23331
900420122,VIRGIN,6/15/2020,20:05,0,0,1745,0,21957
900420122,VIRGIN,6/16/2020,19:30,0,0,1405,0,23414
900420122,VIRGIN,6/17/2020,13:00,0,0,1804,0,24174
900420122,VIRGIN,6/18/2020,13:10,0,0,1686,0,24482
900420122,VIRGIN,6/19/2020,13:00,0,0,2140,0,25579
900420122,VIRGIN,6/20/2020,19:10,0,0,1598,0,24324
900420122,VIRGIN,6/21/2020,19:00,0,0,1547,0,23566
900420122,VIRGIN,6/22/2020,19:20,0,0,1569,0,21092
900420122,VIRGIN,6/23/2020,12:40,0,0,1508,0,22718
900420122,VIRGIN,6/24/2020,19:20,0,0,1660,0,23180
900420122,VIRGIN,6/25/2020,13:05,0,0,1599,0,24167
900420122,VIRGIN,6/26/2020,12:40,0,0,1608,0,23196
900420122,VIRGIN,6/27/2020,19:05,0,0,1696,0,23351
900420122,VIRGIN,6/28/2020,19:00,0,0,1405,0,21918
900420122,VIRGIN,6/29/2020,19:50,0,0,1661,0,20812
900420122,VIRGIN,6/30/2020,12:40,0,0,1537,0,22426
900420122,VIRGIN,7/1/2020,13:05,0,0,1597,0,22540
900420122,VIRGIN,7/2/2020,13:20,0,0,1722,0,22798
900420122,VIRGIN,7/3/2020,12:40,0,0,1634,0,23041
900420122,VIRGIN,7/4/2020,19:00,0,0,1657,0,22857
900420122,VIRGIN,7/5/2020,19:10,0,0,1395,0,20938
900420122,VIRGIN,7/6/2020,12:50,0,0,1761,0,22432
900420122,VIRGIN,7/7/2020,12:40,0,0,1393,0,22292
900420122,VIRGIN,7/8/2020,13:10,0,0,1678,0,22401
900420122,VIRGIN,7/9/2020,12:30,0,0,1618,0,22821
900420122,VIRGIN,7/10/2020,17:40,0,0,1883,0,23715
900420122,VIRGIN,7/11/2020,20:00,0,0,1639,0,23124
900420122,VIRGIN,7/12/2020,19:40,0,0,1462,0,20901
900420122,VIRGIN,7/13/2020,13:00,0,0,1714,0,21811
900420122,VIRGIN,7/14/2020,12:50,0,0,1614,0,21566
900420122,VIRGIN,7/15/2020,13:00,0,0,1779,0,22368
900420122,VIRGIN,7/16/2020,13:05,0,0,1525,0,23134
900420122,VIRGIN,7/17/2020,19:20,0,0,1652,0,22436
900420122,VIRGIN,7/18/2020,19:00,0,0,2207,0,22164
900420122,VIRGIN,7/19/2020,19:20,0,0,1469,0,20752
900420122,VIRGIN,7/20/2020,19:10,0,0,1515,0,23654
900420122,VIRGIN,7/21/2020,13:20,0,0,1506,0,23220
900420122,VIRGIN,7/22/2020,15:00,0,0,1579,0,25486
900420122,VIRGIN,7/23/2020,19:10,0,0,1492,0,25753
900420122,VIRGIN,7/24/2020,19:00,0,0,1571,0,22043
900420122,VIRGIN,7/25/2020,19:40,0,0,1584,0,21519
900420122,VIRGIN,7/26/2020,19:10,0,0,1427,0,19393
900420122,VIRGIN,7/27/2020,12:40,0,0,1367,0,20747
900420122,VIRGIN,7/28/2020,12:45,0,0,1452,0,21347
900420122,VIRGIN,7/29/2020,12:30,0,0,1468,0,21791
900420122,VIRGIN,7/30/2020,13:30,0,0,1505,0,23582
900420122,VIRGIN,7/31/2020,13:40,0,0,1560,0,22350
900420122,VIRGIN,8/1/2020,19:00,0,0,1523,0,21555
900420122,VIRGIN,8/2/2020,19:10,0,0,1427,0,19895
900420122,VIRGIN,8/3/2020,12:40,0,0,1319,0,21271
900420122,VIRGIN,8/4/2020,13:00,0,0,1499,0,22125
900420122,VIRGIN,8/5/2020,13:20,0,0,1406,0,22236
900420122,VIRGIN,8/6/2020,12:40,0,0,1602,0,23080
900420122,VIRGIN,8/7/2020,19:20,0,0,1606,0,20829
900420122,VIRGIN,8/8/2020,19:30,0,0,1545,0,21310
900420122,VIRGIN,8/9/2020,19:10,0,0,1308,0,19437
900420122,VIRGIN,8/10/2020,12:40,0,0,1490,0,21375
900420122,VIRGIN,8/11/2020,13:10,0,0,1498,0,22119
900420122,VIRGIN,8/12/2020,13:15,0,0,1548,0,22269
900420122,VIRGIN,8/13/2020,12:40,0,0,1539,0,22242
900420122,VIRGIN,8/14/2020,13:20,0,0,1622,0,22682
900420122,VIRGIN,8/15/2020,19:00,0,0,1623,0,21550
900420122,VIRGIN,8/16/2020,19:20,0,0,1337,0,19574
900420122,VIRGIN,8/17/2020,19:10,0,0,1313,0,18144
900420122,VIRGIN,8/18/2020,12:40,0,0,1411,0,20468
900420122,VIRGIN,8/19/2020,13:20,0,0,1506,0,20694
900420122,VIRGIN,8/20/2020,12:50,0,0,1465,0,20605
900420122,VIRGIN,8/21/2020,13:30,0,0,1432,0,21419
900420122,VIRGIN,8/22/2020,19:00,0,0,1502,0,20573
900420122,VIRGIN,8/23/2020,10:10,0,0,1353,0,18669
900420122,VIRGIN,8/24/2020,12:40,0,0,1395,0,19791
900420122,VIRGIN,8/25/2020,13:00,0,0,1362,0,19863
900420122,VIRGIN,8/26/2020,12:50,0,0,1437,0,20352
900420122,VIRGIN,8/27/2020,13:00,0,0,1423,0,20431
900420122,VIRGIN,8/28/2020,13:10,0,0,2080,0,21028
900420122,VIRGIN,8/29/2020,19:20,0,0,1434,0,20703
900420122,VIRGIN,8/30/2020,19:20,0,0,1355,0,18286
900420122,VIRGIN,8/31/2020,13:00,0,0,1360,0,19569
900420122,VIRGIN,9/1/2020,13:00,0,0,1427,0,20133
900420122,VIRGIN,9/2/2020,13:00,0,0,1411,0,20639
900420122,VIRGIN,9/3/2020,12:40,0,0,1376,0,20847
900420122,VIRGIN,9/4/2020,13:00,0,0,1574,0,21398
900420122,VIRGIN,9/5/2020,13:00,0,0,1368,0,21032
900420122,VIRGIN,9/6/2020,12:20,0,0,1245,0,18785
900420122,VIRGIN,9/7/2020,13:00,0,0,1403,0,19822
900420122,VIRGIN,9/8/2020,13:20,0,0,1388,0,19771
900420122,VIRGIN,9/9/2020,13:20,0,0,1435,0,20769
900420122,VIRGIN,9/10/2020,13:00,0,0,1495,0,21062
900420122,VIRGIN,9/11/2020,13:20,0,0,1576,0,21061
900420122,VIRGIN,9/12/2020,13:20,0,0,1378,0,20752
900420122,VIRGIN,9/13/2020,14:40,0,0,1197,0,18323
900420122,VIRGIN,9/14/2020,12:40,0,0,1405,0,19390
900420122,VIRGIN,9/15/2020,12:40,0,0,1401,0,19544
900420122,VIRGIN,9/16/2020,12:40,0,0,1403,0,20021
900420122,VIRGIN,9/17/2020,13:00,0,0,1398,0,20161
900420122,VIRGIN,9/18/2020,13:00,0,0,1603,0,21099
900420122,VIRGIN,9/19/2020,14:20,0,0,1485,0,21118
900420122,VIRGIN,9/20/2020,17:20,0,0,1250,0,18215
900420122,VIRGIN,9/21/2020,13:20,0,0,1326,0,18847
900420122,VIRGIN,9/22/2020,13:00,0,0,1381,0,19528
900420122,VIRGIN,9/23/2020,12:40,0,0,1387,0,19675
900420122,VIRGIN,9/24/2020,12:40,0,0,1433,0,19889
900420122,VIRGIN,9/25/2020,17:00,0,0,1640,0,20824
900420122,VIRGIN,9/26/2020,16:00,0,0,1381,0,20545
900420122,VIRGIN,9/27/2020,17:20,0,0,1333,0,18162
900420122,VIRGIN,9/28/2020,13:20,0,0,1392,0,18914
900420122,VIRGIN,9/29/2020,12:40,0,0,1426,0,19170
900420122,VIRGIN,9/30/2020,13:20,0,0,1374,0,19543
900420122,VIRGIN,10/1/2020,13:20,0,0,1427,0,20025
900420122,VIRGIN,10/2/2020,13:40,0,0,1581,0,21272
900420122,VIRGIN,10/3/2020,13:00,0,0,1690,0,21447
900420122,VIRGIN,10/4/2020,17:20,0,0,1301,0,19012
900420122,VIRGIN,10/5/2020,13:20,0,0,1455,0,19983
900420122,VIRGIN,10/6/2020,13:00,0,0,1488,0,20457
900420122,VIRGIN,10/7/2020,13:20,0,0,1431,0,20559
900420122,VIRGIN,10/8/2020,13:00,0,0,1462,0,20608
900420122,VIRGIN,10/9/2020,18:00,0,0,1560,0,21498
900420122,VIRGIN,10/10/2020,15:20,0,0,1546,0,21261
900420122,VIRGIN,10/11/2020,17:20,0,0,1315,0,19586
900420122,VIRGIN,10/12/2020,17:40,0,0,1234,0,18089
900420122,VIRGIN,10/13/2020,13:00,0,0,1589,0,19658
900420122,VIRGIN,10/14/2020,13:20,0,0,1435,0,19924
900420122,VIRGIN,10/15/2020,13:20,0,0,1494,0,20324
900420122,VIRGIN,10/16/2020,13:20,0,0,1633,0,21462
900420122,VIRGIN,10/17/2020,14:20,0,0,1381,0,21234
900420122,VIRGIN,10/18/2020,14:40,0,0,1294,0,19758
900420122,VIRGIN,10/19/2020,13:40,0,0,1425,0,19631
900420122,VIRGIN,10/20/2020,13:20,0,0,1444,0,20116
900420122,VIRGIN,10/21/2020,13:40,0,0,1453,0,20392
900420122,VIRGIN,10/22/2020,13:20,0,0,1454,0,20532
900420122,VIRGIN,10/23/2020,13:20,0,0,1623,0,21246
900420122,VIRGIN,10/24/2020,14:10,0,0,1401,0,20985
900420122,VIRGIN,10/25/2020,16:00,0,0,1246,0,18255
900420122,VIRGIN,10/26/2020,13:20,0,0,1560,0,21466
900420122,VIRGIN,10/27/2020,13:00,0,0,1509,0,19760
900420122,VIRGIN,10/28/2020,13:00,0,0,1423,0,20029
900420122,VIRGIN,10/29/2020,13:00,0,0,1495,0,20237
900420122,VIRGIN,10/30/2020,13:00,0,0,1672,0,21144
900420122,VIRGIN,10/31/2020,18:30,0,0,1523,0,21440
900420122,VIRGIN,11/1/2020,17:50,0,0,1286,0,18649
900420122,VIRGIN,11/2/2020,18:30,0,0,1256,0,17227
900420122,VIRGIN,11/3/2020,13:30,0,0,1430,0,19549
900420122,VIRGIN,11/4/2020,13:00,0,0,1647,0,19923
900420122,VIRGIN,11/5/2020,13:40,0,0,1497,0,20292
900420122,VIRGIN,11/6/2020,17:50,0,0,1696,0,21351
900420122,VIRGIN,11/7/2020,18:10,0,0,1635,0,21499
900420122,VIRGIN,11/8/2020,18:20,0,0,1572,0,18750
900420122,VIRGIN,11/9/2020,13:40,0,0,1504,0,19428
900420122,VIRGIN,11/10/2020,13:30,0,0,1542,0,20051
900420122,VIRGIN,11/11/2020,13:50,0,0,1534,0,20127
900420122,VIRGIN,11/12/2020,13:40,0,0,1519,0,20438
900420122,VIRGIN,11/13/2020,13:50,0,0,1695,0,21329
900420122,VIRGIN,11/14/2020,14:40,0,0,1509,0,21389
900420122,VIRGIN,11/15/2020,18:20,0,0,1432,0,19690
900420122,VIRGIN,11/16/2020,19:30,0,0,1616,0,17648
900420122,VIRGIN,11/17/2020,13:00,0,0,1485,0,19734
900420122,VIRGIN,11/18/2020,12:40,0,0,1444,0,20105
900420122,VIRGIN,11/19/2020,12:50,0,0,1495,0,20463
900420122,VIRGIN,11/20/2020,13:00,0,0,1732,0,21403
900420122,VIRGIN,11/21/2020,19:00,0,0,1444,0,21481
900420122,VIRGIN,11/22/2020,19:00,0,0,1506,0,18836
900420122,VIRGIN,11/23/2020,13:00,0,0,1552,0,19613
900420122,VIRGIN,11/24/2020,13:25,0,0,1463,0,20118
900420122,VIRGIN,11/25/2020,12:40,0,0,1522,0,20517
900420122,VIRGIN,11/26/2020,13:00,0,0,1520,0,20750
900420122,VIRGIN,11/27/2020,13:05,0,0,1658,0,22254
900420122,VIRGIN,11/28/2020,14:10,0,0,1596,0,21981
900420122,VIRGIN,11/29/2020,19:00,0,0,1462,0,19547
900420122,VIRGIN,11/30/2020,13:20,0,0,1516,0,20352
900420122,VIRGIN,12/1/2020,12:40,0,0,1607,0,21692
900420122,VIRGIN,12/2/2020,12:40,0,0,1574,0,21323
900420122,VIRGIN,12/3/2020,12:50,0,0,1604,0,21611
900420122,VIRGIN,12/4/2020,13:00,0,0,1706,0,22635
900420122,VIRGIN,12/5/2020,19:00,0,0,1603,0,22584
900420122,VIRGIN,12/6/2020,19:00,0,0,1531,0,18845
900420122,VIRGIN,12/7/2020,13:00,0,0,1698,0,22751
900420122,VIRGIN,12/8/2020,19:10,0,0,1582,0,19658
900420122,VIRGIN,12/9/2020,12:40,0,0,1626,0,20808
900420122,VIRGIN,12/10/2020,13:00,0,0,1604,0,21335
900420122,VIRGIN,12/11/2020,12:40,0,0,1671,0,22370
900420122,VIRGIN,12/12/2020,13:10,0,0,1557,0,22751
900420122,VIRGIN,12/13/2020,19:20,0,0,1482,0,20335
900420122,VIRGIN MOBILE ,12/14/2020,13:40,0,0,1671,0,21412
900420122,VIRGIN MOBILE ,12/15/2020,14:30,0,0,1660,0,22075
900420122,VIRGIN MOBILE ,12/16/2020,13:00,0,0,1630,0,22881
900420122,VIRGIN MOBILE ,12/17/2020,13:00,0,0,1639,0,23305
900420122,VIRGIN MOBILE ,12/18/2020,13:00,0,0,1868,0,24245
900420122,VIRGIN MOBILE ,12/19/2020,19:00,0,0,1816,0,24359
900420122,VIRGIN MOBILE ,12/20/2020,19:00,0,0,1738,0,22425
900420122,VIRGIN MOBILE ,12/21/2020,13:00,0,0,1731,0,23364
900420122,VIRGIN MOBILE ,12/22/2020,13:00,0,0,1714,0,23680
900420122,VIRGIN MOBILE ,12/23/2020,12:40,0,0,1753,0,24231
900420122,VIRGIN MOBILE ,12/24/2020,13:00,0,0,1780,0,25791
900420122,VIRGIN MOBILE ,12/25/2020,19:00,0,0,1679,0,22651
900420122,VIRGIN MOBILE ,12/26/2020,12:45,0,0,1767,0,22969
900420122,VIRGIN MOBILE ,12/27/2020,19:00,0,0,1623,0,21760
900420122,VIRGIN MOBILE ,12/28/2020,13:00,0,0,1824,0,22851
900420122,VIRGIN MOBILE ,12/29/2020,13:10,0,0,1684,0,23582
900420122,VIRGIN MOBILE ,12/30/2020,13:00,0,0,2626,0,24569
900420122,VIRGIN MOBILE ,12/31/2020,13:30,0,0,1555,0,24366
900420122,VIRGIN MOBILE ,1/1/2021,0:20,0,0,1817,0,23408
900420122,VIRGIN MOBILE ,1/2/2021,16:00,0,0,1486,0,21434
900420122,VIRGIN MOBILE ,1/3/2021,15:00,0,0,1554,0,21534
900420122,VIRGIN MOBILE ,1/4/2021,13:00,0,0,1904,0,23281
900420122,VIRGIN MOBILE ,1/5/2021,13:00,0,0,1722,0,23584
900420122,VIRGIN MOBILE ,1/6/2021,13:00,0,0,1701,0,24060
900420122,VIRGIN MOBILE ,1/7/2021,13:00,0,0,1774,0,24490
900420122,VIRGIN MOBILE ,1/8/2021,13:05,0,0,1902,0,23808
900420122,VIRGIN MOBILE ,1/9/2021,19:00,0,0,1569,0,22104
900420122,VIRGIN MOBILE ,1/10/2021,19:30,0,0,1398,0,20627
900420122,VIRGIN MOBILE ,1/11/2021,19:40,0,0,1477,0,20056
900420122,VIRGIN MOBILE ,1/12/2021,13:00,0,0,1709,0,23506
900420122,VIRGIN MOBILE ,1/13/2021,13:00,0,0,1766,0,23988
900420122,VIRGIN MOBILE ,1/14/2021,12:40,0,0,1763,0,24739
900420122,VIRGIN MOBILE ,1/15/2021,13:00,0,0,1818,0,25183
900420122,VIRGIN MOBILE ,1/16/2021,19:00,0,0,1701,0,23255
900420122,VIRGIN MOBILE ,1/17/2021,19:20,0,0,1561,0,21257
900420122,VIRGIN MOBILE ,1/18/2021,13:00,0,0,2066,0,24392
900420122,VIRGIN MOBILE ,1/19/2021,13:00,0,0,1820,0,25076
900420122,VIRGIN MOBILE ,1/20/2021,13:00,0,0,1545,0,25324
900420122,VIRGIN MOBILE ,1/21/2021,13:00,0,0,1933,0,25493
900420122,VIRGIN MOBILE ,1/22/2021,13:00,0,0,2084,0,26370
900420122,VIRGIN MOBILE ,1/23/2021,19:00,0,0,1731,0,24457
900420122,VIRGIN MOBILE ,1/24/2021,19:00,0,0,1572,0,22175
900420122,VIRGIN MOBILE ,1/25/2021,13:00,0,0,1666,0,25059
900420122,VIRGIN MOBILE ,1/26/2021,13:00,0,0,1744,0,25209
800153993,CLARO,10/28/2020,20:15,367280,84538,527264,1141306,38315544
800153993,CLARO,10/29/2020,20:15,366203,68536,505133,1115456,37766232
800153993,CLARO,10/30/2020,20:30,345261,68074,451972,1131335,37468020
800153993,CLARO,10/31/2020,20:15,306426,61038,488185,1147214,34435428
800153993,CLARO,11/1/2020,20:55,303181,63710,472823,1283722,37325176
800153993,CLARO,11/2/2020,20:35,328298,65868,524168,1289007,37995452
800153993,CLARO,11/3/2020,21:05,332056,73200,548441,1133341,37223400
800153993,CLARO,11/4/2020,21:10,374156,75247,561949,1154480,37693156
800153993,CLARO,11/5/2020,21:05,379454,66968,575699,1159015,38893832
800153993,CLARO,11/6/2020,21:05,334677,55866,519121,1156552,38093112
800153993,CLARO,11/7/2020,21:15,316432,57928,511866,1242540,38125880
800153993,CLARO,11/8/2020,20:55,337930,62852,550715,1302266,40984976
800153993,CLARO,11/9/2020,21:10,437843,78104,483008,1190041,38309528
800153993,CLARO,11/10/2020,20:00,440263,89924,540253,1107898,39673408
800153993,CLARO,11/11/2020,21:05,396470,79274,547772,1181758,39364168
800153993,CLARO,11/12/2020,21:15,360950,76643,549837,1155019,39341876
800153993,CLARO,11/13/2020,21:05,348061,67167,555352,1169183,38949000
800153993,CLARO,11/14/2020,21:10,316863,60395,485177,1246629,38954388
800153993,CLARO,11/15/2020,20:50,316189,62045,520187,1219827,38548060
800153993,CLARO,11/16/2020,20:55,363686,65977,556195,1240501,39290016
800153993,CLARO,11/17/2020,20:20,365616,91408,576909,1118390,39458432
800153993,CLARO,11/18/2020,20:25,408672,83737,567873,1128984,39524924
800153993,CLARO,11/19/2020,21:10,438242,109252,533157,1165023,39529216
800153993,CLARO,11/20/2020,21:05,393071,100609,516780,1165686,39326424
800153993,CLARO,11/21/2020,21:30,370585,106300,493340,1179805,38213952
800153993,CLARO,11/22/2020,21:15,399176,100395,544699,1264438,39875396
800153993,CLARO,11/23/2020,21:05,385018,98496,572969,1156291,38857220
800153993,CLARO,11/24/2020,21:05,398435,97932,578264,1159344,38922880
800153993,CLARO,11/25/2020,21:10,395750,95673,556911,1153642,38785720
800153993,CLARO,11/26/2020,21:05,379293,89422,552739,1129279,38486640
800153993,CLARO,11/27/2020,20:20,338530,95267,530847,1091024,38307420
800153993,CLARO,11/28/2020,21:00,334798,112085,483286,1186762,38239968
800153993,CLARO,11/29/2020,21:15,350390,106709,530814,1253450,38532768
800153993,CLARO,11/30/2020,21:35,343322,89240,525801,1164780,39641956
800153993,CLARO,12/1/2020,20:50,388983,91497,565265,1116696,38192896
800153993,CLARO,12/2/2020,21:10,341597,114757,568822,1125059,38736308
800153993,CLARO,12/3/2020,21:05,338708,117568,556019,1086530,37582524
800153993,CLARO,12/4/2020,21:10,328478,114897,514915,1104536,37099776
800153993,CLARO,12/5/2020,21:30,278141,115176,490491,1163051,36993192
800153993,CLARO,12/6/2020,21:15,329328,131729,537738,1213667,37825880
800153993,CLARO,12/7/2020,15:20,261653,103380,459362,1239433,32894210
800153993,CLARO,12/8/2020,21:10,372415,132057,523396,1265198,39682080
800153993,CLARO,12/9/2020,21:10,389111,132474,565973,1154550,36076536
800153993,CLARO,12/10/2020,21:10,351074,127821,583058,1146751,38655552
800153993,CLARO,12/11/2020,21:10,305015,122872,558344,1138062,38765204
800153993,CLARO,12/12/2020,21:20,311454,126231,517386,1150143,38896200
800153993,CLARO,12/13/2020,21:35,407286,119095,542199,1231864,38858360
800153993,CLARO,12/14/2020,21:10,338680,122367,566718,1136159,38139496
800153993,CLARO,12/15/2020,21:05,375228,140505,581492,1149011,40595016
800153993,CLARO,12/16/2020,21:10,321939,138668,574582,1068126,38951516
800153993,CLARO,12/17/2020,21:05,295710,88232,600971,1132059,38254980
800153993,CLARO,12/18/2020,21:50,271546,83778,564914,1089389,37069156
800153993,CLARO,12/19/2020,21:35,264931,80369,543234,1144231,36379408
800153993,CLARO,12/20/2020,21:10,302845,93822,579078,1217299,38683076
800153993,CLARO,12/21/2020,21:50,282890,84990,584952,1146382,37139928
800153993,CLARO,12/22/2020,21:50,293340,91946,566865,1096389,36617748
800153993,CLARO,12/23/2020,21:50,264807,80925,541019,1067245,35830448
800153993,CLARO,12/24/2020,15:55,203665,60425,405500,1165514,31583330
800153993,CLARO,12/25/2020,20:55,295829,87039,579026,1263783,38494712
800153993,CLARO,12/26/2020,21:05,287864,89241,584590,1268639,38699940
800153993,CLARO,12/27/2020,20:00,370289,115750,591373,1268376,39718776
800153993,CLARO,12/28/2020,21:10,311915,93202,582069,1189248,37533920
800153993,CLARO,12/29/2020,21:10,292888,82034,560264,1137045,36935720
800153993,CLARO,12/30/2020,21:50,262063,81180,525087,1122729,35533012
800153993,CLARO,12/31/2020,15:15,209504,62834,404915,1189164,31716518
800153993,CLARO,1/1/2021,21:15,275890,75933,499163,1255658,36787252
800153993,CLARO,1/2/2021,21:30,303513,76055,528644,1243756,37768996
800153993,CLARO,1/3/2021,21:20,309100,81855,575338,1253798,38446720
800153993,CLARO,1/4/2021,21:05,307728,82081,581501,1176420,37829896
800153993,CLARO,1/5/2021,21:05,314151,88600,598147,1191519,38883580
800153993,CLARO,1/6/2021,21:10,320316,93595,594164,1188783,38286316
800153993,CLARO,1/7/2021,21:10,300446,97675,604044,1170796,37996800
800153993,CLARO,1/8/2021,20:50,358474,96020,627295,1227736,40662824
800153993,CLARO,1/9/2021,21:25,381575,103693,634351,1363306,43211248
800153993,CLARO,1/10/2021,20:50,372369,100109,631979,1338222,43874676
800153993,CLARO,1/11/2021,21:00,398118,98387,635049,1315882,43683616
800153993,CLARO,1/12/2021,20:30,331873,100551,602852,1116918,38987880
800153993,CLARO,1/13/2021,20:20,379693,83397,612992,1127840,40363940
800153993,CLARO,1/14/2021,20:50,478201,87649,554263,1142417,40509660
800153993,CLARO,1/15/2021,21:15,434701,89220,600337,1224942,41575792
800153993,CLARO,1/16/2021,20:55,459675,88894,593464,1321859,44293472
800153993,CLARO,1/17/2021,21:15,411124,89103,648505,1331592,44292368
800153993,CLARO,1/18/2021,21:15,388793,78194,622651,1194438,39644816
800153993,CLARO,1/19/2021,21:20,397419,79404,621540,1178024,40280712
800153993,CLARO,1/20/2021,21:15,392288,74600,621391,1173899,40034872
800153993,CLARO,1/21/2021,21:15,393736,98011,622536,1208338,40343064
800153993,CLARO,1/22/2021,21:50,522481,89360,488036,1230880,41357904
800153993,CLARO,1/23/2021,21:35,510795,86036,490829,1318694,43410920
800153993,CLARO,1/24/2021,21:20,442999,76743,624422,1317222,43926544
800153993,CLARO,1/25/2021,21:20,419888,92385,604087,1165829,39966500
800153993,CLARO,1/26/2021,21:15,402373,94730,614476,1194610,40322268
830114921,TIGO,3/30/2020,20:00,0,0,38498,0,584420
830114921,TIGO,3/31/2020,20:00,0,0,38493,0,583922
830114921,TIGO,4/1/2020,20:00,0,0,38249,0,580712
830114921,TIGO,4/2/2020,20:00,0,0,38537,0,588082
830114921,TIGO,4/3/2020,20:00,0,0,38706,0,592404
830114921,TIGO,4/4/2020,20:00,0,0,38246,0,590129
830114921,TIGO,4/5/2020,20:00,0,0,36398,0,573850
830114921,TIGO,4/6/2020,20:00,0,0,34749,0,549294
830114921,TIGO,4/7/2020,19:00,0,0,35747,0,555706
830114921,TIGO,4/8/2020,20:00,0,0,35810,0,562021
830114921,TIGO,4/9/2020,19:00,0,0,35941,0,548937
830114921,TIGO,4/10/2020,19:00,0,0,34793,0,544757
830114921,TIGO,4/11/2020,20:00,0,0,35313,0,548131
830114921,TIGO,4/12/2020,18:00,0,0,34405,0,548716
830114921,TIGO,4/13/2020,20:00,0,0,33785,0,528974
830114921,TIGO,4/14/2020,19:00,0,0,34601,0,546833
830114921,TIGO,4/15/2020,19:00,0,0,34917,0,541070
830114921,TIGO,4/16/2020,19:00,0,0,35042,0,542724
830114921,TIGO,4/17/2020,20:00,0,0,35118,0,551423
830114921,TIGO,4/18/2020,20:00,0,0,35894,0,562135
830114921,TIGO,4/19/2020,20:00,0,0,34345,0,548586
830114921,TIGO,4/20/2020,20:00,0,0,32101,0,517634
830114921,TIGO,4/21/2020,19:00,0,0,33047,0,516501
830114921,TIGO,4/22/2020,19:00,0,0,33299,0,517449
830114921,TIGO,4/23/2020,19:00,0,0,34018,0,527535
830114921,TIGO,4/24/2020,20:00,0,0,34647,0,546563
830114921,TIGO,4/25/2020,20:00,0,0,34841,0,551741
830114921,TIGO,4/26/2020,20:00,0,0,33845,0,538162
830114921,TIGO,4/27/2020,20:00,0,0,33424,0,528270
830114921,TIGO,4/28/2020,19:00,0,0,34677,0,542309
830114921,TIGO,4/29/2020,19:00,0,0,35372,0,553431
830114921,TIGO,4/30/2020,19:00,0,0,35704,0,567446
830114921,TIGO,5/1/2020,20:00,0,0,37001,0,562859
830114921,TIGO,5/2/2020,20:00,0,0,36175,0,566865
830114921,TIGO,5/3/2020,19:00,0,0,34503,0,554702
830114921,TIGO,5/4/2020,20:00,0,0,34741,0,541560
830114921,TIGO,5/5/2020,20:00,0,0,34260,0,543942
830114921,TIGO,5/6/2020,19:00,0,0,34936,0,550912
830114921,TIGO,5/7/2020,19:00,0,0,35695,0,558645
830114921,TIGO,5/8/2020,20:00,0,0,35450,0,562263
830114921,TIGO,5/9/2020,20:00,0,0,36436,0,567588
830114921,TIGO,5/10/2020,19:00,0,0,34981,0,592196
830114921,TIGO,5/11/2020,19:00,0,0,32804,0,523502
830114921,TIGO,5/12/2020,20:00,0,0,33847,0,532085
830114921,TIGO,5/13/2020,19:00,0,0,34246,0,539404
830114921,TIGO,5/14/2020,19:00,0,0,34615,0,544872
830114921,TIGO,5/15/2020,19:00,0,0,34978,0,554803
830114921,TIGO,5/16/2020,20:00,0,0,34733,0,550363
830114921,TIGO,5/17/2020,19:00,0,0,33477,0,538297
830114921,TIGO,5/18/2020,20:00,0,0,33445,0,524627
830114921,TIGO,5/19/2020,20:00,0,0,34481,0,548471
830114921,TIGO,5/20/2020,20:00,0,0,34293,0,543413
830114921,TIGO,5/21/2020,20:00,0,0,34922,0,549589
830114921,TIGO,5/22/2020,19:00,0,0,35907,0,557914
830114921,TIGO,5/23/2020,20:00,0,0,35178,0,555102
830114921,TIGO,5/24/2020,20:00,0,0,34474,0,553300
830114921,TIGO,5/25/2020,20:00,0,0,33523,0,523513
830114921,TIGO,5/26/2020,20:00,0,0,33759,0,540877
830114921,TIGO,5/27/2020,20:00,0,0,34841,0,549921
830114921,TIGO,5/28/2020,19:00,0,0,34740,0,554077
830114921,TIGO,5/29/2020,19:00,0,0,35258,0,555297
830114921,TIGO,5/30/2020,19:00,0,0,35022,0,555882
830114921,TIGO,5/31/2020,20:00,0,0,33482,0,535372
830114921,TIGO,6/1/2020,20:00,0,0,32346,0,516597
830114921,TIGO,6/2/2020,20:00,0,0,33030,0,521468
830114921,TIGO,6/3/2020,19:00,0,0,34502,0,547524
830114921,TIGO,6/4/2020,19:00,0,0,34496,0,547394
830114921,TIGO,6/5/2020,19:00,0,0,34866,0,559544
830114921,TIGO,6/6/2020,20:00,0,0,35419,0,563768
830114921,TIGO,6/7/2020,20:00,0,0,34109,0,547508
830114921,TIGO,6/8/2020,20:00,0,0,33780,0,542704
